Filename,Participant,Label,Audio,delighted,dysregulated,frustrated,request,selftalk,social
200124_1828_00-07-00.90299--00-07-01.893.wav,P01,dysregulated,"[-0.22131348 -0.27148438 -0.32409668 ... -0.13150024 -0.14820862
 -0.15753174]",False,True,False,False,False,False
200316_1751_00-03-04.596--00-03-05.161.wav,P01,dysregulated,"[-0.00389099 -0.00598145 -0.00578308 ...  0.02638245  0.02386475
  0.01913452]",False,True,False,False,False,False
200316_1751_00-08-44.43--00-08-49.38.wav,P01,dysregulated,"[-0.00978088 -0.00498962  0.00102234 ... -0.00019836  0.00071716
  0.00241089]",False,True,False,False,False,False
200316_1751_00-04-06.115--00-04-06.537.wav,P01,dysregulated,"[ 0.06573486  0.05636597  0.04673767 ... -0.00082397 -0.00164795
 -0.00250244]",False,True,False,False,False,False
200124_1828_00-03-01.091--00-03-02.139.wav,P01,dysregulated,"[ 0.00515747  0.00646973  0.01020813 ... -0.00598145 -0.01930237
 -0.03240967]",False,True,False,False,False,False
200316_1751_00-07-39.86--00-07-40.88.wav,P01,dysregulated,"[ 0.01544189  0.0174408   0.0181427  ... -0.00883484 -0.00801086
 -0.00704956]",False,True,False,False,False,False
200316_1751_00-09-05.929--00-09-07.118.wav,P01,dysregulated,"[-0.00630188  0.00498962  0.01669312 ... -0.02201843 -0.01777649
 -0.01350403]",False,True,False,False,False,False
200124_1828_00-00-47.39--00-00-48.3.wav,P01,dysregulated,[0.03594971 0.04048157 0.04267883 ... 0.14970398 0.12516785 0.13293457],False,True,False,False,False,False
200124_1828_00-07-15.67--00-07-16.82.wav,P01,dysregulated,[0.11045837 0.1479187  0.18896484 ... 0.00057983 0.00601196 0.01281738],False,True,False,False,False,False
200316_1751_00-06-46.84--00-06-47.69.wav,P01,dysregulated,[0.04441833 0.03952026 0.03286743 ... 0.02468872 0.02488708 0.02420044],False,True,False,False,False,False
200124_1828_00-12-31.16--00-12-32.92.wav,P01,dysregulated,"[ 0.3648529   0.38441467  0.4096222  ... -0.30755615 -0.31384277
 -0.31704712]",False,True,False,False,False,False
200124_1828_00-01-44.67--00-01-46.12.wav,P01,dysregulated,"[-0.00274658  0.01361084  0.03108215 ...  0.15890503  0.18107605
  0.20599365]",False,True,False,False,False,False
200316_1751_00-03-41.7--00-03-42.49.wav,P01,dysregulated,"[-0.03283691 -0.03236389 -0.0294342  ...  0.0042572   0.00395203
  0.0039978 ]",False,True,False,False,False,False
200316_1751_00-02-51.87--00-02-52.66.wav,P01,dysregulated,"[-0.00546265 -0.00515747 -0.00563049 ... -0.01091003 -0.00938416
 -0.00531006]",False,True,False,False,False,False
200124_1828_00-01-29.66--00-01-30.38.wav,P01,dysregulated,"[ 0.16630554  0.17250061  0.18066406 ... -0.05805969 -0.03147888
 -0.00637817]",False,True,False,False,False,False
200316_1751_00-08-36.74--00-08-40.68.wav,P01,dysregulated,"[ 0.00695801  0.00798035  0.0068512  ... -0.01312256 -0.01356506
 -0.01295471]",False,True,False,False,False,False
200124_1828_00-13-13.16--00-13-14.15.wav,P01,dysregulated,"[-0.25141907 -0.2339325  -0.2160492  ... -0.00738525 -0.00912476
  0.01087952]",False,True,False,False,False,False
200124_1828_00-06-28.49--00-06-29.3.wav,P01,dysregulated,"[ 0.10922241  0.0983429   0.08721924 ... -0.14405823 -0.15301514
 -0.15971375]",False,True,False,False,False,False
200316_1751_00-03-36.3--00-03-37.52.wav,P01,dysregulated,"[ 0.00280762  0.00837708  0.01382446 ... -0.01261902 -0.01333618
 -0.0131073 ]",False,True,False,False,False,False
200124_1828_00-05-43.46--00-05-44.84.wav,P01,dysregulated,"[-0.270813   -0.28234863 -0.2909546  ...  0.02549744  0.04716492
  0.07450867]",False,True,False,False,False,False
200316_1751_00-03-43.13--00-03-46.96.wav,P01,dysregulated,"[-0.01448059 -0.01312256 -0.01283264 ... -0.01676941 -0.01451111
 -0.00784302]",False,True,False,False,False,False
200316_1751_00-07-55.36--00-07-58.89.wav,P01,dysregulated,"[ 0.00273132  0.00048828 -0.00387573 ... -0.00956726 -0.01065063
 -0.01156616]",False,True,False,False,False,False
200124_1828_00-09-19.21--00-09-20.wav,P01,dysregulated,"[-0.05882263 -0.05911255 -0.05830383 ... -0.05555725 -0.06916809
 -0.09031677]",False,True,False,False,False,False
200316_1751_00-02-47.79--00-02-48.68.wav,P01,dysregulated,"[ 0.00019836 -0.00090027 -0.00216675 ... -0.02172852 -0.01261902
 -0.00537109]",False,True,False,False,False,False
200316_1751_00-03-56.38--00-03-57.16.wav,P01,dysregulated,"[-0.00350952 -0.00375366 -0.00527954 ... -0.00346375 -0.00552368
 -0.00738525]",False,True,False,False,False,False
200124_1828_00-12-45.36--00-12-46.95.wav,P01,dysregulated,"[-0.07688904 -0.06620789 -0.0553894  ... -0.2872467  -0.27801514
 -0.26028442]",False,True,False,False,False,False
200316_1751_00-02-56.19--00-02-57.13.wav,P01,dysregulated,"[-0.00064087 -0.00128174 -0.00160217 ...  0.01457214 -0.00093079
 -0.01422119]",False,True,False,False,False,False
200307_1850_00-02-23.78--00-02-24.56.wav,P01,dysregulated,"[-0.00233459 -0.00306702 -0.00372314 ... -0.0176239  -0.01593018
 -0.0100708 ]",False,True,False,False,False,False
200307_1850_00-02-07.466--00-02-07.968.wav,P01,dysregulated,[0.0144043  0.01533508 0.01603699 ... 0.00196838 0.00170898 0.0015564 ],False,True,False,False,False,False
200124_1828_00-05-15.03--00-05-16.28.wav,P01,dysregulated,[0.03945923 0.05688477 0.07312012 ... 0.05691528 0.05018616 0.04202271],False,True,False,False,False,False
200124_1828_00-02-16.68--00-02-17.78.wav,P01,dysregulated,"[ 0.14779663  0.20953369  0.27227783 ... -0.09321594 -0.09991455
 -0.10594177]",False,True,False,False,False,False
200124_1828_00-07-11.9--00-07-13.21.wav,P01,dysregulated,"[-0.10197449 -0.10229492 -0.09968567 ...  0.3113556   0.2795105
  0.24153137]",False,True,False,False,False,False
200124_1828_00-03-25.41--00-03-28.63.wav,P01,dysregulated,"[ 0.03546143  0.02125549  0.00471497 ... -0.08039856 -0.06388855
 -0.0479126 ]",False,True,False,False,False,False
200316_1751_00-08-58.17--00-09-00.02.wav,P01,dysregulated,"[-0.00141907 -0.00202942 -0.00343323 ... -0.01748657 -0.01698303
 -0.01646423]",False,True,False,False,False,False
200316_1751_00-08-21.06--00-08-22.41.wav,P01,dysregulated,"[ 0.0118866   0.01271057  0.01287842 ... -0.01679993 -0.01582336
 -0.01409912]",False,True,False,False,False,False
200316_1751_00-06-59.62--00-07-00.39297.wav,P01,dysregulated,"[-0.03109741 -0.03404236 -0.03695679 ... -0.00689697 -0.00843811
 -0.00715637]",False,True,False,False,False,False
200124_1828_00-01-47.23--00-01-48.06.wav,P01,dysregulated,"[-0.08711243 -0.08230591 -0.07858276 ...  0.15429688  0.21986389
  0.27355957]",False,True,False,False,False,False
200124_1828_00-07-03.644--00-07-05.011.wav,P01,dysregulated,[0.3053131  0.30187988 0.3002777  ... 0.18717957 0.16575623 0.1468811 ],False,True,False,False,False,False
200316_1751_00-07-45.39--00-07-46.16.wav,P01,dysregulated,"[-0.0450592  -0.04566956 -0.04187012 ... -0.0052948  -0.00553894
 -0.00602722]",False,True,False,False,False,False
200124_1828_00-13-15.06--00-13-16.4.wav,P01,dysregulated,[0.03771973 0.03617859 0.03349304 ... 0.18109131 0.18695068 0.18240356],False,True,False,False,False,False
200316_1751_00-01-43.51--00-01-44.27.wav,P01,dysregulated,"[-0.01112366 -0.01029968 -0.01016235 ...  0.00804138  0.00776672
  0.00418091]",False,True,False,False,False,False
200124_1828_00-01-05.448--00-01-07.197.wav,P01,dysregulated,"[-0.20550537 -0.22485352 -0.2393341  ...  0.3156433   0.4437256
  0.5524597 ]",False,True,False,False,False,False
200124_1828_00-01-59.83--00-02-01.58.wav,P01,dysregulated,"[ 0.0160675  -0.01426697 -0.04125977 ...  0.20518494  0.22473145
  0.23071289]",False,True,False,False,False,False
200124_1828_00-12-48.48--00-12-49.89.wav,P01,dysregulated,"[-0.26342773 -0.25775146 -0.25009155 ... -0.10127258 -0.08802795
 -0.07424927]",False,True,False,False,False,False
200124_1828_00-05-37.49--00-05-38.78.wav,P01,dysregulated,"[-0.23275757 -0.21670532 -0.19917297 ... -0.51509094 -0.52882385
 -0.54867554]",False,True,False,False,False,False
200124_1828_00-01-41.26--00-01-42.12.wav,P01,dysregulated,"[ 0.14123535  0.14477539  0.14916992 ...  0.00032043 -0.00346375
 -0.00819397]",False,True,False,False,False,False
200316_1751_00-06-34.91--00-06-40.43.wav,P01,dysregulated,"[ 0.02052307  0.01596069  0.01332092 ... -0.00042725 -0.00297546
 -0.00619507]",False,True,False,False,False,False
200124_1828_00-05-12.38--00-05-13.82.wav,P01,dysregulated,[0.4046173  0.4153595  0.42297363 ... 0.02629089 0.03050232 0.03482056],False,True,False,False,False,False
200124_1828_00-13-30.85--00-13-32.43.wav,P01,dysregulated,[0.10415649 0.11297607 0.1217041  ... 0.08442688 0.09796143 0.10922241],False,True,False,False,False,False
200124_1828_00-12-23.47--00-12-24.6.wav,P01,dysregulated,"[-0.08631897 -0.08457947 -0.08328247 ... -0.04225159 -0.04425049
 -0.04296875]",False,True,False,False,False,False
200124_1828_00-05-40.9--00-05-41.95.wav,P01,dysregulated,"[-0.00163269 -0.00154114 -0.00120544 ... -0.00149536  0.01438904
  0.02868652]",False,True,False,False,False,False
200124_1828_00-01-27.23--00-01-28.55.wav,P01,dysregulated,"[-0.05203247 -0.04597473 -0.03872681 ... -0.07133484 -0.07176208
 -0.07203674]",False,True,False,False,False,False
200124_1828_00-03-40.69--00-03-41.87.wav,P01,dysregulated,"[-0.10314941 -0.10452271 -0.10374451 ...  0.06147766  0.04901123
  0.03384399]",False,True,False,False,False,False
200124_1828_00-10-39.39--00-10-40.6.wav,P01,dysregulated,[0.0004425  0.01182556 0.0227356  ... 0.13652039 0.13142395 0.12571716],False,True,False,False,False,False
200124_1828_00-09-14.62--00-09-15.67.wav,P01,dysregulated,"[-0.05300903 -0.06085205 -0.06741333 ... -0.22666931 -0.21290588
 -0.20503235]",False,True,False,False,False,False
200316_1751_00-04-08.008--00-04-08.381.wav,P01,dysregulated,[0.00880432 0.00830078 0.00762939 ... 0.00189209 0.00762939 0.0124054 ],False,True,False,False,False,False
200124_1828_00-02-34.67--00-02-36.13.wav,P01,dysregulated,"[-0.05729675 -0.04788208 -0.03797913 ...  0.21644592  0.20399475
  0.17616272]",False,True,False,False,False,False
200316_1751_00-05-53.04--00-06-00.25798.wav,P01,dysregulated,"[ 0.0022583   0.00411987  0.00613403 ... -0.00590515 -0.00827026
 -0.00953674]",False,True,False,False,False,False
200316_1751_00-08-29.61--00-08-32.56.wav,P01,dysregulated,[0.00611877 0.00813293 0.00801086 ... 0.00732422 0.00956726 0.01065063],False,True,False,False,False,False
200316_1751_00-01-50.53--00-01-52.93.wav,P01,dysregulated,[0.0140686  0.00778198 0.00090027 ... 0.00421143 0.00285339 0.00158691],False,True,False,False,False,False
200124_1828_00-11-44.68--00-11-45.67.wav,P01,dysregulated,"[ 0.22660828  0.22399902  0.21966553 ... -0.16438293 -0.1807251
 -0.19342041]",False,True,False,False,False,False
200316_1751_00-05-47.05--00-05-48.8.wav,P01,dysregulated,"[-0.0085907  -0.00511169 -0.00022888 ...  0.00354004  0.00204468
 -0.00036621]",False,True,False,False,False,False
200124_1828_00-05-32.9--00-05-35.97.wav,P01,dysregulated,"[-0.00488281 -0.00561523 -0.00488281 ... -0.00834656 -0.01066589
 -0.01641846]",False,True,False,False,False,False
200124_1828_00-02-28.45--00-02-30.56.wav,P01,dysregulated,"[-0.36930847 -0.3892517  -0.399292   ... -0.2835846  -0.35420227
 -0.41944885]",False,True,False,False,False,False
200316_1751_00-03-32.62--00-03-34.88.wav,P01,dysregulated,"[ 0.02738953  0.02711487  0.0295105  ... -0.01548767 -0.0161438
 -0.01643372]",False,True,False,False,False,False
200316_1751_00-07-50.1--00-07-51.92.wav,P01,dysregulated,"[-0.0032959  -0.00416565 -0.0039978  ...  0.01416016  0.0128479
  0.0113678 ]",False,True,False,False,False,False
200124_1828_00-02-10.36--00-02-12.32.wav,P01,dysregulated,[0.02885437 0.03253174 0.03631592 ... 0.18875122 0.10211182 0.03479004],False,True,False,False,False,False
200124_1828_00-06-15.65--00-06-16.33.wav,P01,dysregulated,[0.05659485 0.04110718 0.02853394 ... 0.09765625 0.1026001  0.10792542],False,True,False,False,False,False
200316_1751_00-04-11.85--00-04-12.31.wav,P01,dysregulated,[0.03938293 0.03704834 0.03373718 ... 0.00314331 0.00289917 0.00263977],False,True,False,False,False,False
200124_1828_00-04-57.26--00-04-58.66.wav,P01,dysregulated,"[-0.25849915 -0.2692871  -0.2772827  ...  0.08522034  0.0565033
 -0.00532532]",False,True,False,False,False,False
200124_1828_00-07-26.46--00-07-28.34.wav,P01,dysregulated,"[ 0.09973145  0.09880066  0.09599304 ... -0.30062866 -0.2702484
 -0.24130249]",False,True,False,False,False,False
200316_1751_00-04-57.15--00-04-58.31.wav,P01,dysregulated,"[-0.05632019 -0.054245   -0.05221558 ...  0.01527405  0.01554871
  0.01629639]",False,True,False,False,False,False
200316_1751_00-03-47.76--00-03-49.22.wav,P01,dysregulated,"[-0.0219574  -0.01583862 -0.00675964 ...  0.07023621  0.06987
  0.06755066]",False,True,False,False,False,False
200316_1751_00-06-41.31--00-06-44.17.wav,P01,dysregulated,"[-0.01272583 -0.01164246 -0.00978088 ... -0.00482178 -0.00308228
 -0.00015259]",False,True,False,False,False,False
200124_1828_00-12-51.83--00-12-55.65.wav,P01,dysregulated,"[-0.0196228  -0.01878357 -0.01846313 ...  0.08070374  0.0532074
  0.02630615]",False,True,False,False,False,False
200316_1751_00-03-21.09--00-03-21.93.wav,P01,dysregulated,"[ 0.02262878  0.0216217   0.02020264 ... -0.00039673 -0.00222778
 -0.00312805]",False,True,False,False,False,False
200124_1828_00-02-05.587--00-02-07.002.wav,P01,dysregulated,"[-0.20802307 -0.18789673 -0.1699524  ...  0.06434631  0.06596375
  0.06820679]",False,True,False,False,False,False
200124_1828_00-02-03.217--00-02-04.695.wav,P01,dysregulated,[0.09072876 0.08102417 0.07121277 ... 0.00268555 0.00672913 0.00430298],False,True,False,False,False,False
200124_1828_00-02-48.79--00-02-49.69.wav,P01,dysregulated,"[ 0.02079773  0.00350952 -0.01327515 ... -0.1701355  -0.16342163
 -0.15794373]",False,True,False,False,False,False
200306_2047SelfTalk-Frustrated_00-06-13.72--00-06-23.3.wav,P01,dysregulated,"[ 0.01002502 -0.00047302 -0.00741577 ... -0.04853821 -0.03799438
 -0.02955627]",False,True,False,False,False,False
200124_1828_00-08-46.04--00-08-48.18.wav,P01,dysregulated,[0.35401917 0.35914612 0.36956787 ... 0.12031555 0.11157227 0.10340881],False,True,False,False,False,False
200316_1751_00-02-09.932--00-02-11.86.wav,P01,dysregulated,[0.00299072 0.00593567 0.00973511 ... 0.00245667 0.00247192 0.00209045],False,True,False,False,False,False
200124_1828_00-13-23.01--00-13-24.54.wav,P01,dysregulated,"[-0.42514038 -0.43223572 -0.4373932  ... -0.14981079 -0.14411926
 -0.12719727]",False,True,False,False,False,False
200316_1751_00-05-00.046984--00-05-01.035.wav,P01,dysregulated,"[ 0.00488281  0.0027771  -0.00048828 ...  0.0090332   0.00773621
  0.00645447]",False,True,False,False,False,False
200316_1751_00-07-30.14--00-07-30.98.wav,P01,dysregulated,"[ 0.00483704  0.00360107  0.00242615 ... -0.00219727 -0.00360107
 -0.00437927]",False,True,False,False,False,False
200306_2047SelfTalk-Frustrated_00-05-41.91--00-05-43.31.wav,P01,dysregulated,"[-0.04194641 -0.04008484 -0.03479004 ...  0.04644775  0.02090454
 -0.0171814 ]",False,True,False,False,False,False
200124_1828_00-05-46.49--00-05-46.98.wav,P01,dysregulated,"[-0.17596436 -0.17456055 -0.17308044 ...  0.2720642   0.26638794
  0.26202393]",False,True,False,False,False,False
200316_1751_00-08-09.429--00-08-10.33.wav,P01,dysregulated,"[-0.0891571  -0.08691406 -0.08392334 ...  0.01480103  0.0138855
  0.01490784]",False,True,False,False,False,False
200316_1751_00-08-51.02--00-08-52.49.wav,P01,dysregulated,"[-0.11682129 -0.12335205 -0.1171875  ... -0.01455688 -0.01754761
 -0.01838684]",False,True,False,False,False,False
200316_1751_00-02-32.96--00-02-34.31.wav,P01,dysregulated,"[ 0.03314209  0.03723145  0.04075623 ... -0.00335693 -0.00312805
 -0.00308228]",False,True,False,False,False,False
200316_1751_00-02-13.32--00-02-14.41.wav,P01,dysregulated,"[-0.00163269 -0.00112915 -0.00048828 ... -0.00056458  0.00012207
  0.00193787]",False,True,False,False,False,False
200124_1828_00-10-30.53--00-10-32.09.wav,P01,dysregulated,"[-0.08226013 -0.09217834 -0.10174561 ...  0.01609802  0.019104
  0.02185059]",False,True,False,False,False,False
200124_1828_00-06-45.83--00-06-47.wav,P01,dysregulated,"[ 0.41700745  0.40779114  0.40127563 ... -0.02163696 -0.03015137
 -0.0362854 ]",False,True,False,False,False,False
200316_1751_00-02-38.54--00-02-39.74.wav,P01,dysregulated,"[-0.03588867 -0.03727722 -0.03741455 ...  0.00498962  0.00326538
  0.00151062]",False,True,False,False,False,False
200124_1828_00-05-03.589--00-05-04.688.wav,P01,dysregulated,"[-0.07441711 -0.07810974 -0.0819397  ...  0.01422119  0.05271912
  0.08560181]",False,True,False,False,False,False
200316_1751_00-01-21.01--00-01-22.12.wav,P01,dysregulated,"[ 0.01776123  0.01403809  0.00921631 ... -0.00956726 -0.00842285
 -0.00813293]",False,True,False,False,False,False
200124_1828_00-09-47.8--00-09-48.42.wav,P01,dysregulated,"[-0.05158997 -0.0620575  -0.06964111 ...  0.1308899   0.13067627
  0.12953186]",False,True,False,False,False,False
200316_1751_00-06-53.16--00-06-54.27.wav,P01,dysregulated,"[-0.00611877 -0.00996399 -0.01335144 ...  0.01078796  0.01091003
  0.0112915 ]",False,True,False,False,False,False
200124_1828_00-12-29.09--00-12-29.93.wav,P01,dysregulated,"[-0.23971558 -0.23956299 -0.23587036 ...  0.08085632  0.06520081
  0.04986572]",False,True,False,False,False,False
200124_1828_00-01-01.464--00-01-02.72.wav,P01,dysregulated,"[ 0.13546753  0.18415833  0.2346344  ... -0.11953735 -0.16760254
 -0.20730591]",False,True,False,False,False,False
200124_1828_00-12-39.37--00-12-40.51.wav,P01,dysregulated,[0.18814087 0.1889801  0.19030762 ... 0.2935028  0.30818176 0.32061768],False,True,False,False,False,False
200316_1751_00-05-37.26--00-05-40.5.wav,P01,dysregulated,"[-3.3874512e-03 -2.9754639e-03 -2.7618408e-03 ...  7.3242188e-04
  1.2207031e-04 -1.5258789e-05]",False,True,False,False,False,False
200124_1828_00-09-21.58--00-09-22.38.wav,P01,dysregulated,"[ 0.0067749   0.00300598 -0.00038147 ... -0.04469299 -0.0459137
 -0.04476929]",False,True,False,False,False,False
200316_1751_00-09-10.15--00-09-11.57.wav,P01,dysregulated,"[ 0.10269165  0.10968018  0.1178894  ... -0.01170349 -0.0131073
 -0.01333618]",False,True,False,False,False,False
200124_1828_00-03-36.85--00-03-37.97.wav,P01,dysregulated,[0.10740662 0.09687805 0.08561707 ... 0.15539551 0.16929626 0.19641113],False,True,False,False,False,False
200124_1828_00-14-13.77--00-14-14.93.wav,P01,dysregulated,"[-0.1415863  -0.14289856 -0.14199829 ...  0.17658997  0.18901062
  0.19384766]",False,True,False,False,False,False
200316_1751_00-02-57.78--00-02-58.74.wav,P01,dysregulated,[0.10072327 0.09880066 0.08056641 ... 0.00349426 0.0039978  0.00375366],False,True,False,False,False,False
200124_1828_00-02-44.09--00-02-45.26.wav,P01,dysregulated,"[-0.03268433 -0.02629089 -0.0202179  ... -0.3020172  -0.28985596
 -0.27844238]",False,True,False,False,False,False
200124_1828_00-05-30.53--00-05-31.5.wav,P01,dysregulated,"[-0.01904297 -0.01576233 -0.01255798 ...  0.05795288  0.06219482
  0.06799316]",False,True,False,False,False,False
200124_1828_00-04-52.49--00-04-53.54.wav,P01,dysregulated,"[ 0.01660156 -0.01191711 -0.0302124  ...  0.00619507  0.01280212
  0.01805115]",False,True,False,False,False,False
200316_1751_00-02-46.01--00-02-47.11.wav,P01,dysregulated,[0.0035553  0.00308228 0.00242615 ... 0.00271606 0.00323486 0.00358582],False,True,False,False,False,False
200316_1751_00-01-56.92--00-01-58.8.wav,P01,dysregulated,"[ 0.01257324  0.00430298 -0.00285339 ... -0.05319214 -0.06221008
 -0.05877686]",False,True,False,False,False,False
200124_1828_00-12-26.41--00-12-27.98.wav,P01,dysregulated,[0.08483887 0.08425903 0.08401489 ... 0.11613464 0.11224365 0.10452271],False,True,False,False,False,False
200124_1828_00-07-22.71--00-07-24.04.wav,P01,dysregulated,[0.05867004 0.06774902 0.07569885 ... 0.19975281 0.19708252 0.1947937 ],False,True,False,False,False,False
200316_1751_00-09-00.78399--00-09-03.907.wav,P01,dysregulated,"[-0.00610352 -0.0070343  -0.00791931 ...  0.0045166   0.00309753
  0.00263977]",False,True,False,False,False,False
200316_1751_00-03-59.56--00-04-00.38397.wav,P01,dysregulated,"[-0.0009613  -0.00079346 -0.00088501 ...  0.01719666  0.01599121
  0.01467896]",False,True,False,False,False,False
200124_1828_00-13-08.79--00-13-09.632.wav,P01,dysregulated,"[-0.08274841 -0.08332825 -0.08314514 ...  0.03634644  0.05718994
  0.07806396]",False,True,False,False,False,False
200124_1828_00-01-56.21--00-01-58.2.wav,P01,dysregulated,"[-0.13877869 -0.14053345 -0.14138794 ... -0.02923584 -0.04640198
 -0.06694031]",False,True,False,False,False,False
200316_1751_00-07-19.73--00-07-22.66.wav,P01,dysregulated,"[-0.00306702 -0.00634766 -0.00868225 ... -0.00114441 -0.00015259
  0.00138855]",False,True,False,False,False,False
200316_1751_00-05-31--00-05-31.32.wav,P01,dysregulated,"[ 0.00367737  0.00396729  0.00428772 ... -0.00331116 -0.00241089
 -0.00416565]",False,True,False,False,False,False
200124_1828_00-14-31.26--00-14-31.91.wav,P01,dysregulated,[0.69815063 0.65371704 0.61997986 ... 0.35205078 0.37165833 0.37974548],False,True,False,False,False,False
200124_1828_00-14-16.9--00-14-18.42.wav,P01,dysregulated,"[-0.03720093 -0.02822876 -0.01452637 ...  0.02272034  0.01779175
  0.01890564]",False,True,False,False,False,False
200124_1828_00-09-16.89--00-09-18.17.wav,P01,dysregulated,[0.19726562 0.2523346  0.30517578 ... 0.12492371 0.12054443 0.11000061],False,True,False,False,False,False
200316_1751_00-09-15.94--00-09-16.96.wav,P01,dysregulated,"[-0.00045776 -0.00280762 -0.0043335  ...  0.00700378  0.00752258
  0.00866699]",False,True,False,False,False,False
200316_1751_00-05-32.05--00-05-36.26.wav,P01,dysregulated,"[-0.00643921 -0.00411987 -0.00018311 ... -0.00305176 -0.00564575
 -0.00715637]",False,True,False,False,False,False
200316_1751_00-05-02.925--00-05-03.897.wav,P01,dysregulated,"[-0.12193298 -0.12892151 -0.13623047 ...  0.00747681  0.00868225
  0.00819397]",False,True,False,False,False,False
200124_1828_00-02-46.43--00-02-47.52.wav,P01,dysregulated,"[-0.17033386 -0.17501831 -0.17893982 ...  0.16412354  0.17384338
  0.18595886]",False,True,False,False,False,False
200124_1828_00-03-29.44--00-03-31.39.wav,P01,dysregulated,[0.34979248 0.3622589  0.36698914 ... 0.00926208 0.01167297 0.01602173],False,True,False,False,False,False
200124_1828_00-05-00.30399--00-05-02.703.wav,P01,dysregulated,"[-0.38027954 -0.3807373  -0.3787079  ...  0.2135315   0.21916199
  0.2189331 ]",False,True,False,False,False,False
200124_1828_00-12-20.53--00-12-22.03.wav,P01,dysregulated,"[-0.08547974 -0.08190918 -0.08067322 ... -0.06077576 -0.06584167
 -0.06604004]",False,True,False,False,False,False
200316_1751_00-05-41.49--00-05-42.65.wav,P01,dysregulated,"[-0.01802063 -0.01667786 -0.0148468  ...  0.0005188   0.00076294
  0.00125122]",False,True,False,False,False,False
200316_1751_00-04-09.305--00-04-10.69.wav,P01,dysregulated,"[-0.01004028 -0.01065063 -0.01095581 ... -0.00466919 -0.0027771
 -0.00094604]",False,True,False,False,False,False
200316_1751_00-07-35.13--00-07-37.wav,P01,dysregulated,"[-0.00950623 -0.00999451 -0.01069641 ...  0.01472473  0.02093506
  0.02520752]",False,True,False,False,False,False
200316_1751_00-07-37.79--00-07-38.87.wav,P01,dysregulated,[0.00234985 0.00369263 0.00534058 ... 0.02009583 0.01774597 0.01539612],False,True,False,False,False,False
200316_1751_00-07-04.478--00-07-09.987.wav,P01,dysregulated,"[ 0.01219177  0.0128479   0.01164246 ... -0.00924683 -0.00808716
 -0.00743103]",False,True,False,False,False,False
200316_1751_00-08-24.71--00-08-25.77.wav,P01,dysregulated,"[-0.00195312  0.0015564   0.00297546 ...  0.01844788  0.01312256
  0.00894165]",False,True,False,False,False,False
200316_1751_00-03-11.05--00-03-12.8.wav,P01,dysregulated,"[ 0.02017212  0.01930237  0.01873779 ... -0.01098633 -0.01043701
 -0.00900269]",False,True,False,False,False,False
200124_1828_00-03-03.955--00-03-04.907.wav,P01,dysregulated,"[ 0.0315094   0.03425598  0.03723145 ... -0.07826233 -0.08087158
 -0.08352661]",False,True,False,False,False,False
200316_1751_00-02-35.61--00-02-37.76.wav,P01,dysregulated,"[ 0.00115967  0.00019836 -0.0005188  ... -0.01391602 -0.01422119
 -0.01423645]",False,True,False,False,False,False
200124_1828_00-05-09.192--00-05-10.72.wav,P01,dysregulated,"[ 0.4220581   0.4119873   0.39866638 ... -0.06886292 -0.05978394
 -0.04969788]",False,True,False,False,False,False
200124_1828_00-02-37.77--00-02-38.89.wav,P01,dysregulated,"[-0.06828308 -0.05763245 -0.04776001 ...  0.19871521  0.22038269
  0.23306274]",False,True,False,False,False,False
200124_1828_00-06-48.28--00-06-49.38.wav,P01,dysregulated,"[ 0.27018738  0.24839783  0.22692871 ... -0.24031067 -0.24281311
 -0.23731995]",False,True,False,False,False,False
200124_1828_00-02-32.46--00-02-33.42.wav,P01,dysregulated,[0.28642273 0.2651825  0.24263    ... 0.11178589 0.09025574 0.07025146],False,True,False,False,False,False
200316_1751_00-03-13.89--00-03-14.62.wav,P01,dysregulated,"[-0.10006714 -0.10993958 -0.11839294 ... -0.01925659 -0.02114868
 -0.02229309]",False,True,False,False,False,False
200316_1751_00-06-55.07--00-06-56.23.wav,P01,dysregulated,"[ 0.00010681 -0.00050354 -0.00032043 ...  0.01434326  0.00822449
  0.00411987]",False,True,False,False,False,False
200124_1828_00-09-49.84--00-09-50.61.wav,P01,dysregulated,"[-0.27070618 -0.2655487  -0.26049805 ...  0.04779053  0.04336548
  0.03997803]",False,True,False,False,False,False
200316_1751_00-06-21.76--00-06-30.46.wav,P01,dysregulated,"[ 0.00056458  0.00057983  0.00033569 ... -0.00161743 -0.00209045
 -0.00160217]",False,True,False,False,False,False
200306_2047SelfTalk-Frustrated_00-05-26--00-05-27.91.wav,P01,dysregulated,[0.0059967  0.00788879 0.00862122 ... 0.06526184 0.07203674 0.07872009],False,True,False,False,False,False
200124_1828_00-10-35.89--00-10-36.62.wav,P01,dysregulated,"[-0.13354492 -0.1320343  -0.12998962 ...  0.17251587  0.15466309
  0.13323975]",False,True,False,False,False,False
200124_1828_00-08-54.93--00-08-55.58.wav,P01,dysregulated,"[-0.00041199 -0.02841187 -0.05438232 ... -0.02258301 -0.01925659
 -0.02006531]",False,True,False,False,False,False
200316_1751_00-04-39.78--00-04-40.82.wav,P01,dysregulated,"[-0.019104   -0.01399231 -0.00939941 ... -0.00961304 -0.0098114
 -0.01107788]",False,True,False,False,False,False
